"id","registration","timestamp","lat","lon","altitude"
4570,"EC-ISB","2023-05-20 15:40:26.304",NULL,NULL,NULL
4571,"EC-LDF","2023-05-20 15:40:26.702",NULL,NULL,NULL
4572,"EC-KXU","2023-05-20 15:40:27.116",NULL,NULL,NULL
4573,"EC-ISZ","2023-05-20 15:40:27.545",NULL,NULL,NULL
4574,"EC-LAR","2023-05-20 15:40:27.901",NULL,NULL,NULL
4575,"EC-LGC","2023-05-20 15:40:28.307",NULL,NULL,NULL
4576,"EC-LGD","2023-05-20 15:40:28.689",NULL,NULL,NULL
4577,"EC-MHV","2023-05-20 15:40:29.154",NULL,NULL,NULL
4578,"EC-LBD","2023-05-20 15:45:24.688",NULL,NULL,NULL
4579,"EC-MMF","2023-05-20 15:45:25.334",NULL,NULL,NULL
4580,"EC-MDO","2023-05-20 15:45:25.814",NULL,NULL,NULL
4581,"EC-IKS","2023-05-20 15:45:26.301",NULL,NULL,NULL
4582,"EC-ISB","2023-05-20 15:45:26.941",NULL,NULL,NULL
4583,"EC-LDF","2023-05-20 15:45:27.399",NULL,NULL,NULL
4584,"EC-KXU","2023-05-20 15:45:27.83",NULL,NULL,NULL
4585,"EC-ISZ","2023-05-20 15:45:28.243",NULL,NULL,NULL
4586,"EC-LAR","2023-05-20 15:45:28.676",NULL,NULL,NULL
4587,"EC-LGC","2023-05-20 15:45:29.124",NULL,NULL,NULL
4588,"EC-LGD","2023-05-20 15:45:29.596",NULL,NULL,NULL
4589,"EC-MHV","2023-05-20 15:45:30.117",NULL,NULL,NULL
4590,"EC-LBD","2023-05-20 15:50:24.753",NULL,NULL,NULL
4591,"EC-MMF","2023-05-20 15:50:25.182",NULL,NULL,NULL
4592,"EC-MDO","2023-05-20 15:50:25.61",NULL,NULL,NULL
4593,"EC-IKS","2023-05-20 15:50:26.162",NULL,NULL,NULL
4594,"EC-ISB","2023-05-20 15:50:26.671",NULL,NULL,NULL
4595,"EC-LDF","2023-05-20 15:50:27.032",NULL,NULL,NULL
4596,"EC-KXU","2023-05-20 15:50:27.446",NULL,NULL,NULL
4597,"EC-ISZ","2023-05-20 15:50:27.831",NULL,NULL,NULL
4598,"EC-LAR","2023-05-20 15:50:28.228",NULL,NULL,NULL
4599,"EC-LGC","2023-05-20 15:50:28.621",NULL,NULL,NULL
4600,"EC-LGD","2023-05-20 15:50:28.991",NULL,NULL,NULL
4601,"EC-MHV","2023-05-20 15:50:29.454",NULL,NULL,NULL
4602,"EC-LBD","2023-05-20 15:55:24.672",NULL,NULL,NULL
4603,"EC-MMF","2023-05-20 15:55:25.018",NULL,NULL,NULL
4604,"EC-MDO","2023-05-20 15:55:25.409",NULL,NULL,NULL
4605,"EC-IKS","2023-05-20 15:55:25.759",NULL,NULL,NULL
4606,"EC-ISB","2023-05-20 15:55:26.143",NULL,NULL,NULL
4607,"EC-LDF","2023-05-20 15:55:26.521",NULL,NULL,NULL
4608,"EC-KXU","2023-05-20 15:55:26.88",NULL,NULL,NULL
4609,"EC-ISZ","2023-05-20 15:55:27.272",NULL,NULL,NULL
4610,"EC-LAR","2023-05-20 15:55:27.631",NULL,NULL,NULL
4611,"EC-LGC","2023-05-20 15:55:28.034",NULL,NULL,NULL
4612,"EC-LGD","2023-05-20 15:55:28.417",NULL,NULL,NULL
4613,"EC-MHV","2023-05-20 15:55:28.884",NULL,NULL,NULL
4614,"EC-LBD","2023-05-20 16:00:24.583",NULL,NULL,NULL
4615,"EC-MMF","2023-05-20 16:00:24.989",NULL,NULL,NULL
4616,"EC-MDO","2023-05-20 16:00:25.349",NULL,NULL,NULL
4617,"EC-IKS","2023-05-20 16:00:25.706",NULL,NULL,NULL
4618,"EC-ISB","2023-05-20 16:00:26.08",NULL,NULL,NULL
4619,"EC-LDF","2023-05-20 16:00:26.438",NULL,NULL,NULL
4620,"EC-KXU","2023-05-20 16:00:26.852",NULL,NULL,NULL
4621,"EC-ISZ","2023-05-20 16:00:27.24",NULL,NULL,NULL
4622,"EC-LAR","2023-05-20 16:00:27.66",NULL,NULL,NULL
4623,"EC-LGC","2023-05-20 16:00:28.066",NULL,NULL,NULL
4624,"EC-LGD","2023-05-20 16:00:28.492",NULL,NULL,NULL
4625,"EC-MHV","2023-05-20 16:00:28.96",NULL,NULL,NULL
4626,"EC-LBD","2023-05-20 16:05:24.722",NULL,NULL,NULL
4627,"EC-MMF","2023-05-20 16:05:25.075",NULL,NULL,NULL
4628,"EC-MDO","2023-05-20 16:05:25.443",NULL,NULL,NULL
4629,"EC-IKS","2023-05-20 16:05:25.827",NULL,NULL,NULL
4630,"EC-ISB","2023-05-20 16:05:26.185",NULL,NULL,NULL
4631,"EC-LDF","2023-05-20 16:05:26.593",NULL,NULL,NULL
4632,"EC-KXU","2023-05-20 16:05:26.979",NULL,NULL,NULL
4633,"EC-ISZ","2023-05-20 16:05:27.369",NULL,NULL,NULL
4634,"EC-LAR","2023-05-20 16:05:27.777",NULL,NULL,NULL
4635,"EC-LGC","2023-05-20 16:05:28.239",NULL,NULL,NULL
4636,"EC-LGD","2023-05-20 16:05:28.645",NULL,NULL,NULL
4637,"EC-MHV","2023-05-20 16:05:29.008",NULL,NULL,NULL
4638,"EC-LBD","2023-05-20 16:10:24.687",NULL,NULL,NULL
4639,"EC-MMF","2023-05-20 16:10:25.097",NULL,NULL,NULL
4640,"EC-MDO","2023-05-20 16:10:25.517",NULL,NULL,NULL
4641,"EC-IKS","2023-05-20 16:10:25.92",NULL,NULL,NULL
4642,"EC-ISB","2023-05-20 16:10:26.357",NULL,NULL,NULL
4643,"EC-LDF","2023-05-20 16:10:26.752",NULL,NULL,NULL
4644,"EC-KXU","2023-05-20 16:10:27.16",NULL,NULL,NULL
4645,"EC-ISZ","2023-05-20 16:10:27.515",NULL,NULL,NULL
4646,"EC-LAR","2023-05-20 16:10:27.888",NULL,NULL,NULL
4647,"EC-LGC","2023-05-20 16:10:28.256",NULL,NULL,NULL
4648,"EC-LGD","2023-05-20 16:10:28.633",NULL,NULL,NULL
4649,"EC-MHV","2023-05-20 16:10:29.046",NULL,NULL,NULL
4650,"EC-LBD","2023-05-20 16:15:24.648",NULL,NULL,NULL
4651,"EC-MMF","2023-05-20 16:15:25.118",NULL,NULL,NULL
4652,"EC-MDO","2023-05-20 16:15:25.486",NULL,NULL,NULL
4653,"EC-IKS","2023-05-20 16:15:25.868",NULL,NULL,NULL
4654,"EC-ISB","2023-05-20 16:15:26.222",NULL,NULL,NULL
4655,"EC-LDF","2023-05-20 16:15:26.602",NULL,NULL,NULL
4656,"EC-KXU","2023-05-20 16:15:27.021",NULL,NULL,NULL
4657,"EC-ISZ","2023-05-20 16:15:27.485",NULL,NULL,NULL
4658,"EC-LAR","2023-05-20 16:15:27.878",NULL,NULL,NULL
4659,"EC-LGC","2023-05-20 16:15:28.265",NULL,NULL,NULL
4660,"EC-LGD","2023-05-20 16:15:28.744",NULL,NULL,NULL
4661,"EC-MHV","2023-05-20 16:15:29.111",NULL,NULL,NULL
4662,"EC-LBD","2023-05-20 16:20:24.572",NULL,NULL,NULL
4663,"EC-MMF","2023-05-20 16:20:24.929",NULL,NULL,NULL
4664,"EC-MDO","2023-05-20 16:20:25.294",NULL,NULL,NULL
4665,"EC-IKS","2023-05-20 16:20:25.649",NULL,NULL,NULL
4666,"EC-ISB","2023-05-20 16:20:25.999",NULL,NULL,NULL
4667,"EC-LDF","2023-05-20 16:20:26.402",NULL,NULL,NULL
4668,"EC-KXU","2023-05-20 16:20:26.839",NULL,NULL,NULL
4669,"EC-ISZ","2023-05-20 16:20:27.266",NULL,NULL,NULL
4670,"EC-LAR","2023-05-20 16:20:27.649",NULL,NULL,NULL
4671,"EC-LGC","2023-05-20 16:20:28.047",NULL,NULL,NULL
4672,"EC-LGD","2023-05-20 16:20:28.465",NULL,NULL,NULL
4673,"EC-MHV","2023-05-20 16:20:28.882",NULL,NULL,NULL
4674,"EC-LBD","2023-05-20 16:25:24.526",NULL,NULL,NULL
4675,"EC-MMF","2023-05-20 16:25:24.899",NULL,NULL,NULL
4676,"EC-MDO","2023-05-20 16:25:25.296",NULL,NULL,NULL
4677,"EC-IKS","2023-05-20 16:25:25.723",NULL,NULL,NULL
4678,"EC-ISB","2023-05-20 16:25:26.081",NULL,NULL,NULL
4679,"EC-LDF","2023-05-20 16:25:26.466",NULL,NULL,NULL
4680,"EC-KXU","2023-05-20 16:25:27.011",NULL,NULL,NULL
4681,"EC-ISZ","2023-05-20 16:25:27.455",NULL,NULL,NULL
4682,"EC-LAR","2023-05-20 16:25:27.857",NULL,NULL,NULL
4683,"EC-LGC","2023-05-20 16:25:28.21",NULL,NULL,NULL
4684,"EC-LGD","2023-05-20 16:25:28.628",NULL,NULL,NULL
4685,"EC-MHV","2023-05-20 16:25:29.003",NULL,NULL,NULL
4686,"EC-LBD","2023-05-20 16:30:24.802",NULL,NULL,NULL
4687,"EC-MMF","2023-05-20 16:30:25.257",NULL,NULL,NULL
4688,"EC-MDO","2023-05-20 16:30:25.628",NULL,NULL,NULL
4689,"EC-IKS","2023-05-20 16:30:26.041",NULL,NULL,NULL
4690,"EC-ISB","2023-05-20 16:30:26.648",NULL,NULL,NULL
4691,"EC-LDF","2023-05-20 16:30:27.089",NULL,NULL,NULL
4692,"EC-KXU","2023-05-20 16:30:27.515",NULL,NULL,NULL
4693,"EC-ISZ","2023-05-20 16:30:27.907",NULL,NULL,NULL
4694,"EC-LAR","2023-05-20 16:30:28.267",NULL,NULL,NULL
4695,"EC-LGC","2023-05-20 16:30:28.703",NULL,NULL,NULL
4696,"EC-LGD","2023-05-20 16:30:29.069",NULL,NULL,NULL
4697,"EC-MHV","2023-05-20 16:30:29.563",NULL,NULL,NULL
4698,"EC-LBD","2023-05-20 16:35:24.562",NULL,NULL,NULL
4699,"EC-MMF","2023-05-20 16:35:24.989",NULL,NULL,NULL
4700,"EC-MDO","2023-05-20 16:35:25.406",NULL,NULL,NULL
4701,"EC-IKS","2023-05-20 16:35:25.775",NULL,NULL,NULL
4702,"EC-ISB","2023-05-20 16:35:26.138",NULL,NULL,NULL
4703,"EC-LDF","2023-05-20 16:35:26.51",NULL,NULL,NULL
4704,"EC-KXU","2023-05-20 16:35:26.868",NULL,NULL,NULL
4705,"EC-ISZ","2023-05-20 16:35:27.265",NULL,NULL,NULL
4706,"EC-LAR","2023-05-20 16:35:27.666",NULL,NULL,NULL
4707,"EC-LGC","2023-05-20 16:35:28",NULL,NULL,NULL
4708,"EC-LGD","2023-05-20 16:35:28.42",NULL,NULL,NULL
4709,"EC-MHV","2023-05-20 16:35:28.825",NULL,NULL,NULL
4710,"EC-LBD","2023-05-20 16:40:24.76",NULL,NULL,NULL
4711,"EC-MMF","2023-05-20 16:40:25.183",NULL,NULL,NULL
4712,"EC-MDO","2023-05-20 16:40:25.57",NULL,NULL,NULL
4713,"EC-IKS","2023-05-20 16:40:26.001",NULL,NULL,NULL
4714,"EC-ISB","2023-05-20 16:40:26.373",NULL,NULL,NULL
4715,"EC-LDF","2023-05-20 16:40:26.775",NULL,NULL,NULL
4716,"EC-KXU","2023-05-20 16:40:27.162",NULL,NULL,NULL
4717,"EC-ISZ","2023-05-20 16:40:27.559",NULL,NULL,NULL
4718,"EC-LAR","2023-05-20 16:40:27.981",NULL,NULL,NULL
4719,"EC-LGC","2023-05-20 16:40:28.418",NULL,NULL,NULL
4720,"EC-LGD","2023-05-20 16:40:28.768",NULL,NULL,NULL
4721,"EC-MHV","2023-05-20 16:40:29.171",NULL,NULL,NULL
4722,"EC-LBD","2023-05-20 16:45:24.607",NULL,NULL,NULL
4723,"EC-MMF","2023-05-20 16:45:25.015",NULL,NULL,NULL
4724,"EC-MDO","2023-05-20 16:45:25.428",NULL,NULL,NULL
4725,"EC-IKS","2023-05-20 16:45:25.884",NULL,NULL,NULL
4726,"EC-ISB","2023-05-20 16:45:26.339",NULL,NULL,NULL
4727,"EC-LDF","2023-05-20 16:45:26.753",NULL,NULL,NULL
4728,"EC-KXU","2023-05-20 16:45:27.137",NULL,NULL,NULL
4729,"EC-ISZ","2023-05-20 16:45:27.556",NULL,NULL,NULL
4730,"EC-LAR","2023-05-20 16:45:27.945",NULL,NULL,NULL
4731,"EC-LGC","2023-05-20 16:45:28.342",NULL,NULL,NULL
4732,"EC-LGD","2023-05-20 16:45:28.756",NULL,NULL,NULL
4733,"EC-MHV","2023-05-20 16:45:29.2",NULL,NULL,NULL
4734,"EC-LBD","2023-05-20 16:50:24.706",NULL,NULL,NULL
4735,"EC-MMF","2023-05-20 16:50:25.247",NULL,NULL,NULL
4736,"EC-MDO","2023-05-20 16:50:25.735",NULL,NULL,NULL
4737,"EC-IKS","2023-05-20 16:50:26.127",NULL,NULL,NULL
4738,"EC-ISB","2023-05-20 16:50:26.614",NULL,NULL,NULL
4739,"EC-LDF","2023-05-20 16:50:27.013",NULL,NULL,NULL
4740,"EC-KXU","2023-05-20 16:50:27.378",NULL,NULL,NULL
4741,"EC-ISZ","2023-05-20 16:50:27.852",NULL,NULL,NULL
4742,"EC-LAR","2023-05-20 16:50:28.404",NULL,NULL,NULL
4743,"EC-LGC","2023-05-20 16:50:28.817",NULL,NULL,NULL
4744,"EC-LGD","2023-05-20 16:50:29.27",NULL,NULL,NULL
4745,"EC-MHV","2023-05-20 16:50:29.639",NULL,NULL,NULL
4746,"EC-LBD","2023-05-20 16:55:24.913",NULL,NULL,NULL
4747,"EC-MMF","2023-05-20 16:55:25.401",NULL,NULL,NULL
4748,"EC-MDO","2023-05-20 16:55:25.866",NULL,NULL,NULL
4749,"EC-IKS","2023-05-20 16:55:26.284",NULL,NULL,NULL
4750,"EC-ISB","2023-05-20 16:55:26.713",NULL,NULL,NULL
4751,"EC-LDF","2023-05-20 16:55:27.112",NULL,NULL,NULL
4752,"EC-KXU","2023-05-20 16:55:27.524",NULL,NULL,NULL
4753,"EC-ISZ","2023-05-20 16:55:27.906",NULL,NULL,NULL
4754,"EC-LAR","2023-05-20 16:55:28.292",NULL,NULL,NULL
4755,"EC-LGC","2023-05-20 16:55:28.684",NULL,NULL,NULL
4756,"EC-LGD","2023-05-20 16:55:29.172",NULL,NULL,NULL
4757,"EC-MHV","2023-05-20 16:55:29.594",NULL,NULL,NULL
4758,"EC-LBD","2023-05-20 17:00:24.633",NULL,NULL,NULL
4759,"EC-MMF","2023-05-20 17:00:25.059",NULL,NULL,NULL
4760,"EC-MDO","2023-05-20 17:00:25.493",NULL,NULL,NULL
4761,"EC-IKS","2023-05-20 17:00:25.889",NULL,NULL,NULL
4762,"EC-ISB","2023-05-20 17:00:26.267",NULL,NULL,NULL
4763,"EC-LDF","2023-05-20 17:00:26.726",NULL,NULL,NULL
4764,"EC-KXU","2023-05-20 17:00:27.156",NULL,NULL,NULL
4765,"EC-ISZ","2023-05-20 17:00:27.521",NULL,NULL,NULL
4766,"EC-LAR","2023-05-20 17:00:28.022",NULL,NULL,NULL
4767,"EC-LGC","2023-05-20 17:00:28.44",NULL,NULL,NULL
4768,"EC-LGD","2023-05-20 17:00:28.878",NULL,NULL,NULL
4769,"EC-MHV","2023-05-20 17:00:29.287",NULL,NULL,NULL
4770,"EC-LBD","2023-05-20 17:05:24.826",NULL,NULL,NULL
4771,"EC-MMF","2023-05-20 17:05:25.236",NULL,NULL,NULL
4772,"EC-MDO","2023-05-20 17:05:25.741",NULL,NULL,NULL
4773,"EC-IKS","2023-05-20 17:05:26.083",NULL,NULL,NULL
4774,"EC-ISB","2023-05-20 17:05:26.444",NULL,NULL,NULL
4775,"EC-LDF","2023-05-20 17:05:26.831",NULL,NULL,NULL
4776,"EC-KXU","2023-05-20 17:05:27.273",NULL,NULL,NULL
4777,"EC-ISZ","2023-05-20 17:05:27.684",NULL,NULL,NULL
4778,"EC-LAR","2023-05-20 17:05:28.073",NULL,NULL,NULL
4779,"EC-LGC","2023-05-20 17:05:28.479",NULL,NULL,NULL
4780,"EC-LGD","2023-05-20 17:05:28.891",NULL,NULL,NULL
4781,"EC-MHV","2023-05-20 17:05:29.3",NULL,NULL,NULL
4782,"EC-LBD","2023-05-20 17:10:24.663",NULL,NULL,NULL
4783,"EC-MMF","2023-05-20 17:10:25.072",NULL,NULL,NULL
4784,"EC-MDO","2023-05-20 17:10:25.448",NULL,NULL,NULL
4785,"EC-IKS","2023-05-20 17:10:25.897",NULL,NULL,NULL
4786,"EC-ISB","2023-05-20 17:10:26.289",NULL,NULL,NULL
4787,"EC-LDF","2023-05-20 17:10:26.666",NULL,NULL,NULL
4788,"EC-KXU","2023-05-20 17:10:27.072",NULL,NULL,NULL
4789,"EC-ISZ","2023-05-20 17:10:27.477",NULL,NULL,NULL
4790,"EC-LAR","2023-05-20 17:10:27.901",NULL,NULL,NULL
4791,"EC-LGC","2023-05-20 17:10:28.267",NULL,NULL,NULL
4792,"EC-LGD","2023-05-20 17:10:28.679",NULL,NULL,NULL
4793,"EC-MHV","2023-05-20 17:10:29.115",NULL,NULL,NULL
4794,"EC-LBD","2023-05-20 17:15:24.703",NULL,NULL,NULL
4795,"EC-MMF","2023-05-20 17:15:25.096",NULL,NULL,NULL
4796,"EC-MDO","2023-05-20 17:15:25.456",NULL,NULL,NULL
4797,"EC-IKS","2023-05-20 17:15:25.819",NULL,NULL,NULL
4798,"EC-ISB","2023-05-20 17:15:26.273",NULL,NULL,NULL
4799,"EC-LDF","2023-05-20 17:15:26.717",NULL,NULL,NULL
4800,"EC-KXU","2023-05-20 17:15:27.053",NULL,NULL,NULL
4801,"EC-ISZ","2023-05-20 17:15:27.522",NULL,NULL,NULL
4802,"EC-LAR","2023-05-20 17:15:27.87",NULL,NULL,NULL
4803,"EC-LGC","2023-05-20 17:15:28.223",NULL,NULL,NULL
4804,"EC-LGD","2023-05-20 17:15:28.61",NULL,NULL,NULL
4805,"EC-MHV","2023-05-20 17:15:29.009",NULL,NULL,NULL
4806,"EC-LBD","2023-05-20 17:20:24.752",NULL,NULL,NULL
4807,"EC-MMF","2023-05-20 17:20:25.175",NULL,NULL,NULL
4808,"EC-MDO","2023-05-20 17:20:25.563",NULL,NULL,NULL
4809,"EC-IKS","2023-05-20 17:20:25.968",NULL,NULL,NULL
4810,"EC-ISB","2023-05-20 17:20:26.375",NULL,NULL,NULL
4811,"EC-LDF","2023-05-20 17:20:26.723",NULL,NULL,NULL
4812,"EC-KXU","2023-05-20 17:20:27.095",NULL,NULL,NULL
4813,"EC-ISZ","2023-05-20 17:20:27.508",NULL,NULL,NULL
4814,"EC-LAR","2023-05-20 17:20:27.882",NULL,NULL,NULL
4815,"EC-LGC","2023-05-20 17:20:28.299",NULL,NULL,NULL
4816,"EC-LGD","2023-05-20 17:20:28.65",NULL,NULL,NULL
4817,"EC-MHV","2023-05-20 17:20:29.062",NULL,NULL,NULL
4818,"EC-LBD","2023-05-20 17:25:24.551",NULL,NULL,NULL
4819,"EC-MMF","2023-05-20 17:25:24.967",NULL,NULL,NULL
4820,"EC-MDO","2023-05-20 17:25:25.343",NULL,NULL,NULL
4821,"EC-IKS","2023-05-20 17:25:25.692",NULL,NULL,NULL
4822,"EC-ISB","2023-05-20 17:25:26.107",NULL,NULL,NULL
4823,"EC-LDF","2023-05-20 17:25:26.458",NULL,NULL,NULL
4824,"EC-KXU","2023-05-20 17:25:26.856",NULL,NULL,NULL
4825,"EC-ISZ","2023-05-20 17:25:27.274",NULL,NULL,NULL
4826,"EC-LAR","2023-05-20 17:25:27.678",NULL,NULL,NULL
4827,"EC-LGC","2023-05-20 17:25:28.087",NULL,NULL,NULL
4828,"EC-LGD","2023-05-20 17:25:28.462",NULL,NULL,NULL
4829,"EC-MHV","2023-05-20 17:25:28.824",NULL,NULL,NULL
4830,"EC-LBD","2023-05-20 17:30:24.614",NULL,NULL,NULL
4831,"EC-MMF","2023-05-20 17:30:25.017",NULL,NULL,NULL
4832,"EC-MDO","2023-05-20 17:30:25.429",NULL,NULL,NULL
4833,"EC-IKS","2023-05-20 17:30:25.783",NULL,NULL,NULL
4834,"EC-ISB","2023-05-20 17:30:26.195",NULL,NULL,NULL
4835,"EC-LDF","2023-05-20 17:30:26.636",NULL,NULL,NULL
4836,"EC-KXU","2023-05-20 17:30:27.019",NULL,NULL,NULL
4837,"EC-ISZ","2023-05-20 17:30:27.398",NULL,NULL,NULL
4838,"EC-LAR","2023-05-20 17:30:27.798",NULL,NULL,NULL
4839,"EC-LGC","2023-05-20 17:30:28.187",NULL,NULL,NULL
4840,"EC-LGD","2023-05-20 17:30:28.572",NULL,NULL,NULL
4841,"EC-MHV","2023-05-20 17:30:28.982",NULL,NULL,NULL
4842,"EC-LBD","2023-05-20 17:35:24.766",NULL,NULL,NULL
4843,"EC-MMF","2023-05-20 17:35:25.172",NULL,NULL,NULL
4844,"EC-MDO","2023-05-20 17:35:25.546",NULL,NULL,NULL
4845,"EC-IKS","2023-05-20 17:35:25.966",NULL,NULL,NULL
4846,"EC-ISB","2023-05-20 17:35:26.305",NULL,NULL,NULL
4847,"EC-LDF","2023-05-20 17:35:26.655",NULL,NULL,NULL
4848,"EC-KXU","2023-05-20 17:35:27.054",NULL,NULL,NULL
4849,"EC-ISZ","2023-05-20 17:35:27.457",NULL,NULL,NULL
4850,"EC-LAR","2023-05-20 17:35:27.846",NULL,NULL,NULL
4851,"EC-LGC","2023-05-20 17:35:28.203",NULL,NULL,NULL
4852,"EC-LGD","2023-05-20 17:35:28.593",NULL,NULL,NULL
4853,"EC-MHV","2023-05-20 17:35:28.965",NULL,NULL,NULL
4854,"EC-LBD","2023-05-20 17:40:30.384",NULL,NULL,NULL
4855,"EC-MMF","2023-05-20 17:40:30.8",NULL,NULL,NULL
4856,"EC-MDO","2023-05-20 17:40:31.249",NULL,NULL,NULL
4857,"EC-IKS","2023-05-20 17:40:31.679",NULL,NULL,NULL
4858,"EC-ISB","2023-05-20 17:40:32.08",NULL,NULL,NULL
4859,"EC-LDF","2023-05-20 17:40:32.592",NULL,NULL,NULL
4860,"EC-KXU","2023-05-20 17:40:33.014",NULL,NULL,NULL
4861,"EC-ISZ","2023-05-20 17:40:33.468",NULL,NULL,NULL
4862,"EC-LAR","2023-05-20 17:40:34.03",NULL,NULL,NULL
4863,"EC-LGC","2023-05-20 17:40:34.432",NULL,NULL,NULL
4864,"EC-LGD","2023-05-20 17:40:34.803",NULL,NULL,NULL
4865,"EC-MHV","2023-05-20 17:40:35.174",NULL,NULL,NULL
4866,"EC-LBD","2023-05-20 17:45:24.589",NULL,NULL,NULL
4867,"EC-MMF","2023-05-20 17:45:25.008",NULL,NULL,NULL
4868,"EC-MDO","2023-05-20 17:45:25.381",NULL,NULL,NULL
4869,"EC-IKS","2023-05-20 17:45:25.734",NULL,NULL,NULL
4870,"EC-ISB","2023-05-20 17:45:26.138",NULL,NULL,NULL
4871,"EC-LDF","2023-05-20 17:45:26.537",NULL,NULL,NULL
4872,"EC-KXU","2023-05-20 17:45:26.898",NULL,NULL,NULL
4873,"EC-ISZ","2023-05-20 17:45:27.308",NULL,NULL,NULL
4874,"EC-LAR","2023-05-20 17:45:27.654",NULL,NULL,NULL
4875,"EC-LGC","2023-05-20 17:45:28.013",NULL,NULL,NULL
4876,"EC-LGD","2023-05-20 17:45:28.424",NULL,NULL,NULL
4877,"EC-MHV","2023-05-20 17:45:28.792",NULL,NULL,NULL
4878,"EC-LBD","2023-05-20 17:50:24.673",NULL,NULL,NULL
4879,"EC-MMF","2023-05-20 17:50:25.086",NULL,NULL,NULL
4880,"EC-MDO","2023-05-20 17:50:25.577",NULL,NULL,NULL
4881,"EC-IKS","2023-05-20 17:50:25.929",NULL,NULL,NULL
4882,"EC-ISB","2023-05-20 17:50:26.511",NULL,NULL,NULL
4883,"EC-LDF","2023-05-20 17:50:26.961",NULL,NULL,NULL
4884,"EC-KXU","2023-05-20 17:50:27.306",NULL,NULL,NULL
4885,"EC-ISZ","2023-05-20 17:50:27.673",NULL,NULL,NULL
4886,"EC-LAR","2023-05-20 17:50:28.036",NULL,NULL,NULL
4887,"EC-LGC","2023-05-20 17:50:28.451",NULL,NULL,NULL
4888,"EC-LGD","2023-05-20 17:50:28.9",NULL,NULL,NULL
4889,"EC-MHV","2023-05-20 17:50:29.279",NULL,NULL,NULL
4890,"EC-LBD","2023-05-20 17:55:24.586",NULL,NULL,NULL
4891,"EC-MMF","2023-05-20 17:55:24.936",NULL,NULL,NULL
4892,"EC-MDO","2023-05-20 17:55:25.337",NULL,NULL,NULL
4893,"EC-IKS","2023-05-20 17:55:25.895",NULL,NULL,NULL
4894,"EC-ISB","2023-05-20 17:55:26.334",NULL,NULL,NULL
4895,"EC-LDF","2023-05-20 17:55:26.764",NULL,NULL,NULL
4896,"EC-KXU","2023-05-20 17:55:27.186",NULL,NULL,NULL
4897,"EC-ISZ","2023-05-20 17:55:27.527",NULL,NULL,NULL
4898,"EC-LAR","2023-05-20 17:55:27.918",NULL,NULL,NULL
4899,"EC-LGC","2023-05-20 17:55:28.35",NULL,NULL,NULL
4900,"EC-LGD","2023-05-20 17:55:28.784",NULL,NULL,NULL
4901,"EC-MHV","2023-05-20 17:55:29.186",NULL,NULL,NULL
4902,"EC-LBD","2023-05-20 18:00:24.642",NULL,NULL,NULL
4903,"EC-MMF","2023-05-20 18:00:25.097",NULL,NULL,NULL
4904,"EC-MDO","2023-05-20 18:00:25.57",NULL,NULL,NULL
4905,"EC-IKS","2023-05-20 18:00:25.918",NULL,NULL,NULL
4906,"EC-ISB","2023-05-20 18:00:26.275",NULL,NULL,NULL
4907,"EC-LDF","2023-05-20 18:00:26.683",NULL,NULL,NULL
4908,"EC-KXU","2023-05-20 18:00:27.08",NULL,NULL,NULL
4909,"EC-ISZ","2023-05-20 18:00:27.554",NULL,NULL,NULL
4910,"EC-LAR","2023-05-20 18:00:27.972",NULL,NULL,NULL
4911,"EC-LGC","2023-05-20 18:00:28.328",NULL,NULL,NULL
4912,"EC-LGD","2023-05-20 18:00:28.772",NULL,NULL,NULL
4913,"EC-MHV","2023-05-20 18:00:29.197",NULL,NULL,NULL
4914,"EC-LBD","2023-05-20 18:05:24.866",NULL,NULL,NULL
4915,"EC-MMF","2023-05-20 18:05:25.25",NULL,NULL,NULL
4916,"EC-MDO","2023-05-20 18:05:25.636",NULL,NULL,NULL
4917,"EC-IKS","2023-05-20 18:05:26.003",NULL,NULL,NULL
4918,"EC-ISB","2023-05-20 18:05:26.373",NULL,NULL,NULL
4919,"EC-LDF","2023-05-20 18:05:26.751",NULL,NULL,NULL
4920,"EC-KXU","2023-05-20 18:05:27.188",NULL,NULL,NULL
4921,"EC-ISZ","2023-05-20 18:05:27.592",NULL,NULL,NULL
4922,"EC-LAR","2023-05-20 18:05:28.021",NULL,NULL,NULL
4923,"EC-LGC","2023-05-20 18:05:28.415",NULL,NULL,NULL
4924,"EC-LGD","2023-05-20 18:05:28.841",NULL,NULL,NULL
4925,"EC-MHV","2023-05-20 18:05:29.21",NULL,NULL,NULL
4926,"EC-LBD","2023-05-20 18:10:24.771",NULL,NULL,NULL
4927,"EC-MMF","2023-05-20 18:10:25.198",NULL,NULL,NULL
4928,"EC-MDO","2023-05-20 18:10:25.607",NULL,NULL,NULL
4929,"EC-IKS","2023-05-20 18:10:26.011",NULL,NULL,NULL
4930,"EC-ISB","2023-05-20 18:10:26.42",NULL,NULL,NULL
4931,"EC-LDF","2023-05-20 18:10:26.861",NULL,NULL,NULL
4932,"EC-KXU","2023-05-20 18:10:27.277",NULL,NULL,NULL
4933,"EC-ISZ","2023-05-20 18:10:27.666",NULL,NULL,NULL
4934,"EC-LAR","2023-05-20 18:10:28.018",NULL,NULL,NULL
4935,"EC-LGC","2023-05-20 18:10:28.399",NULL,NULL,NULL
4936,"EC-LGD","2023-05-20 18:10:28.742",NULL,NULL,NULL
